,2010,2011,2012,2013,2014,2015,2016,2017
453,3,6,6,6,4.0,5.0,6.0,4.0
454,6,6,6,0,6.0,6.0,6.0,2.0
455,6,6,5,4,6.0,6.0,6.0,6.0
456,4,2,6,6,4.0,6.0,6.0,3.0
457,6,3,5,6,4.0,3.0,4.0,6.0
458,6,3,0,6,3.0,3.0,5.0,6.0
459,3,3,4,6,6.0,6.0,3.0,0.0
460,6,4,5,6,3.0,6.0,6.0,3.0
461,6,4,6,6,3.0,3.0,6.0,0.0
462,6,6,0,6,6.0,5.0,6.0,4.0
463,6,3,6,6,6.0,5.0,6.0,6.0
464,0,6,5,6,4.0,6.0,6.0,5.0
465,4,6,4,3,6.0,5.0,4.0,3.0
466,4,4,0,4,4.0,6.0,6.0,5.0
467,6,0,6,5,3.0,6.0,6.0,3.0
468,6,6,6,0,6.0,6.0,6.0,6.0
469,6,5,6,6,4.0,6.0,6.0,6.0
470,6,2,6,6,5.0,6.0,6.0,6.0
471,4,6,5,6,4.0,6.0,6.0,5.0
472,6,6,6,6,1.0,2.0,6.0,6.0
473,6,4,5,3,6.0,6.0,6.0,3.0
474,6,6,6,5,5.0,6.0,6.0,4.0
475,2,6,6,5,0.0,1.0,3.0,6.0
476,6,6,6,6,5.0,6.0,3.0,5.0
477,4,6,6,6,6.0,4.0,6.0,6.0
478,6,5,6,6,6.0,6.0,4.0,6.0
479,2,6,6,6,6.0,6.0,6.0,6.0
480,6,2,6,4,3.0,4.0,6.0,6.0
481,4,0,5,3,4.0,6.0,5.0,5.0
482,6,4,6,5,6.0,6.0,6.0,4.0
483,6,6,0,6,4.0,6.0,5.0,6.0
484,4,2,6,3,0.0,4.0,6.0,5.0
485,6,2,6,6,5.0,6.0,5.0,1.0
486,6,4,4,3,5.0,2.0,6.0,3.0
487,4,5,5,4,4.0,4.0,6.0,6.0
488,0,0,6,6,6.0,6.0,6.0,3.0
489,6,5,6,4,6.0,4.0,6.0,6.0
490,6,6,6,6,3.0,4.0,5.0,6.0
491,5,6,6,0,6.0,6.0,5.0,3.0
492,3,6,6,4,6.0,4.0,6.0,4.0
493,6,6,3,5,6.0,6.0,6.0,4.0
494,6,6,6,4,5.0,4.0,6.0,0.0
495,4,0,6,6,6.0,0.0,4.0,6.0
496,6,6,6,0,6.0,5.0,6.0,4.0
497,6,6,6,6,5.0,2.0,4.0,6.0
498,6,6,6,6,0.0,5.0,4.0,5.0
499,5,6,6,6,6.0,4.0,6.0,3.0
500,5,6,6,4,3.0,5.0,6.0,6.0
501,6,4,6,6,3.0,6.0,6.0,4.0
502,6,6,3,6,4.0,0.0,6.0,4.0
503,3,0,6,6,3.0,4.0,4.0,3.0
504,6,5,6,5,3.0,0.0,6.0,0.0
505,4,6,6,6,6.0,6.0,6.0,3.0
506,4,0,6,3,6.0,2.0,0.0,4.0
507,4,6,6,6,3.0,0.0,6.0,6.0
508,6,6,6,6,3.0,6.0,5.0,6.0
509,6,6,6,0,5.0,6.0,6.0,3.0
510,4,6,6,5,3.0,3.0,4.0,2.0
511,0,6,6,4,6.0,4.0,6.0,4.0
512,0,6,5,6,6.0,3.0,6.0,5.0
513,6,6,4,5,6.0,3.0,6.0,3.0
