*RESPNUM,CCGID,RUNID,INTDATE,EGYPTAIR,DAY,GATE,BAREA,STRATA,PEAK,METHOD,SAQ,AIRLINE,DESTINATION,FLIGHT,AIRLINE CODE,DEST CODE,DESTGEO,DESTMARK,ARRTIME,DEPTIME,Q2PURP1,Q2PURP2,Q2PURP3,Q3GETTO1,Q3GETTO2,Q3GETTO3,Q3PARK,Q4BAGS,Q4STORE,Q4FOOD,Q4WIFI,Q5TIMESFLOWN,Q5FIRSTTIME,Q6LONGUSE,Q7ART,Q7FOOD,Q7STORE,Q7SIGN,Q7WALKWAYS,Q7SCREENS,Q7INFODOWN,Q7INFOUP,Q7WIFI,Q7ROADS,Q7PARK,Q7AIRTRAIN,Q7LTPARKING,Q7RENTAL,Q7ALL,Q8COM,Q8COM2,Q8COM3,Q8COM4,Q8COM5,Q9BOARDING,Q9AIRTRAIN,Q9RENTAL,Q9FOOD,Q9RESTROOM,Q9ALL,Q9COM,Q9COM2,Q9COM3,Q10SAFE,Q10COM1,Q10COM2,Q10COM3,Q11TSAPRE,Q12PRECHECKRATE,Q12PRECOM1,Q12PRECOM2,Q12PRECOM3,Q13 COUNTY,Q13GETRATE,Q14FIND,Q14PASSTHRU,Q15PROBLEM,Q15COM1,Q15COM2,Q15COM3,Q16LIVE,Q17ZIP,Q17COUNTRY,HOME,Q18PET,Q19AGE,Q20GENDER,Q21INCME,Q22FLY,Q23SJC,Q23OAK,LANG,WEIGHT,HOWLONG,Q17CITY,Q17STATE
2925,2760,514,05/06/2016 12:00:00 AM,1,6,54,D,2,2,2,2,VIRGIN AMERICA,LOS ANGELES,932,30,34,1,4,15:30:00,16:30:00,1,,,5,,,,2,2,1,2,6,1,2,4,5,4,5,4,5,4,4,5,5,4,5,6,6,5,0,,,,,5,5,6,5,5,5,0,,,5,24,,,1,5,2,,,6,5,5,5,2,,,,3,90606,UNITED STATES,10,1,18-24,Female,1,1,2,1,1,1.0005296443,60,WHITTIER,CA
2955,2581,509,05/06/2016 12:00:00 AM,1,6,91,G,2,3,1,1,UNITED INTL,LONDON-HEATHROW,901,29,32,6,4,9:30:00,12:45:00,2,,,6,,,,1,2,2,1,1,1,4,5,3,6,5,5,5,6,6,5,6,6,6,6,6,5,203,,,,,5,6,6,5,5,5,0,,,5,17,,,2,,,,,2,5,5,4,1,27,,,1,94549,UNITED STATES,5,1,18-24,Female,1,2,1,1,1,0.9174216867,195,LAFAYETTE,CA
2991,2464,517,05/06/2016 12:00:00 AM,1,6,52,D,3,2,1,2,VIRGIN AMERICA,LOS ANGELES,942,30,34,1,4,18:00:00,19:40:00,3,,,5,,,,2,2,1,1,2,1,1,6,3,6,4,6,4,6,6,4,5,6,6,6,6,4,0,,,,,5,6,6,5,5,5,0,,,4,0,,,0,,,,,5,5,5,2,2,,,,1,94115,UNITED STATES,1,1,18-24,Female,1,2,2,2,1,1.0005296443,100,SAN FRANCISCO,CA
3018,2536,505,05/06/2016 12:00:00 AM,1,6,72,F,2,2,1,2,UNITED,LAS VEGAS,486,28,30,1,4,10:20:00,13:25:00,2,,,4,,,,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,,,5,32,,,2,,,,,5,5,5,5,2,,,,3,,GERMANY,15,1,18-24,Female,1,2,2,2,1,1.757875,185,STRAUBING,
3049,2555,506,05/06/2016 12:00:00 AM,1,6,90,F,2,2,1,2,UNITED,BOSTON,242,28,7,2,3,11:05:00,14:30:00,3,,,3,,,,1,2,1,2,1,1,2,4,3,3,4,5,2,6,6,2,6,6,6,6,6,3,316,,,,,5,6,6,3,3,3,0,,,3,9,,,4,,,,,11,3,4,4,2,,,,3,4736,UNITED STATES,12,1,18-24,Female,1,3,2,2,1,1.757875,205,CARIBOU,ME
2103,2666,531,05/07/2016 12:00:00 AM,1,7,41,C,3,2,1,2,DELTA,NEW YORK-JFK,2240,15,43,2,4,18:10:00,21:00:00,3,,,2,,,,2,1,2,1,2,1,1,6,6,4,4,4,4,4,4,5,5,5,4,5,4,4,506,,,,,5,4,6,6,5,4,0,,,4,5,,,3,,,,,1,4,3,4,2,,,,3,95453,UNITED STATES,10,1,18-24,Female,1,2,2,2,1,1.0455967742,170,LAKEPORT,CA
2172,3059,525,05/07/2016 12:00:00 AM,1,7,9,A,3,3,1,2,BRITISH AIRWAYS,LONDON-HEATHROW,286,12,32,6,4,14:00:00,19:15:00,2,,,9,,,,1,2,2,1,1,2,1,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,,,,,5,5,5,6,5,0,0,,,1,39,,,3,,,,,5,1,5,1,1,4,,,3,,SPAIN,15,1,18-24,Female,1,2,2,2,1,0.9755176715,315,AGUILAR DE CAMPOO,
2186,3016,522,05/07/2016 12:00:00 AM,1,7,10,A,2,2,1,1,JETBLUE,NEW YORK-JFK,916,20,43,2,4,12:45:00,16:20:00,0,,,5,,,,1,2,1,1,1,2,1,4,3,4,4,5,5,5,5,5,5,5,6,6,6,5,999,,,,,5,6,6,4,5,4,0,,,5,4,40,,2,,,,,5,5,4,4,2,,,,3,10009,UNITED STATES,12,1,18-24,Female,1,2,2,2,1,0.3557037037,215,NEW YORK CITY,NY
2337,2992,520,05/07/2016 12:00:00 AM,1,7,4,A,2,3,1,2,CHINA SOUTHERN,WUHAN,660,14,70,8,3,10:30:00,13:55:00,3,,,5,,,,1,1,0,1,2,1,2,4,6,4,5,4,4,6,6,5,6,6,6,6,6,5,0,,,,,5,6,6,6,3,4,0,,,4,21,,,2,,,,,5,5,5,3,2,,,,1,94107,UNITED STATES,1,1,18-24,Female,1,2,2,2,3,0.9755176715,205,SAN FRANCISCO,CA
2341,2996,520,05/07/2016 12:00:00 AM,1,7,4,A,2,3,1,2,CHINA SOUTHERN,WUHAN,660,14,70,8,3,11:00:00,13:55:00,1,2,3,5,,,,1,0,0,0,1,0,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,1,404,,,,,3,5,5,5,5,5,0,,,5,0,,,2,,,,,6,6,4,3,1,8,,,2,94027,UNITED STATES,2,1,18-24,Female,1,2,2,4,3,0.9755176715,175,ATHERTON,CA
1815,2888,533,05/08/2016 12:00:00 AM,1,1,27,B,1,1,1,1,SOUTHWEST,LOS ANGELES,2640,25,34,1,4,6:00:00,9:15:00,2,,,9,,,,1,2,1,1,1,2,1,5,3,6,5,5,5,4,5,5,5,6,5,6,3,4,304,203,706,,,5,5,5,5,5,5,1,,,5,1,,,2,,,,,3,5,5,5,2,,,,3,64024,UNITED STATES,11,1,18-24,Female,1,2,2,2,1,0.8875125,195,KANSAS CITY,MO
2278,2957,549,05/08/2016 12:00:00 AM,1,1,95,G,3,3,1,1,AIR CANADA,VANCOUVER,569,3,68,4,3,16:30:00,17:20:00,3,,,4,,,,1,1,1,1,2,1,1,6,5,5,6,5,5,6,6,5,0,0,0,0,0,5,802,,,,,5,5,5,5,5,5,0,,,5,5,,,2,,,,,7,0,5,5,2,,,,3,,CANADA,13,1,18-24,Female,1,2,2,2,1,0.2510956938,50,VANCOUVER,
2306,2923,547,05/08/2016 12:00:00 AM,1,1,92,G,2,3,1,2,UNITED INTL,PARIS-DE GAULLE,990,29,47,6,4,11:00:00,14:45:00,2,,,6,,,,1,1,1,1,1,2,1,2,2,3,4,4,4,4,4,4,0,0,0,0,0,0,0,,,,,4,4,4,4,4,4,0,,,5,0,,,0,,,,,5,4,4,4,0,,,,3,,FRANCE,15,1,18-24,Female,1,2,2,2,1,0.9174216867,225,,
2508,2890,546,05/08/2016 12:00:00 AM,1,1,94,G,2,3,1,1,UNITED INTL,XI'AN,853,29,71,8,3,8:50:00,13:25:00,4,,,1,,,1,2,1,1,1,1,2,1,3,4,4,5,5,5,5,5,5,5,4,5,5,4,5,34,202,,,,5,5,5,4,5,5,0,,,5,0,,,1,5,0,,,0,5,4,5,2,,,,3,86011,UNITED STATES,10,1,18-24,Female,1,2,2,2,1,0.9174216867,275,FLAGSTAFF,AZ
2796,2883,532,05/08/2016 12:00:00 AM,1,1,29,B,1,1,1,2,SOUTHWEST,ST. LOUIS,5556,25,63,3,1,6:00:00,8:00:00,3,,,7,,,,1,2,1,2,2,1,1,6,4,4,5,4,5,4,4,4,6,6,6,6,6,4,0,,,,,4,6,6,4,3,4,0,,,4,0,,,2,,,,,1,3,5,5,1,0,,,1,94704,UNITED STATES,3,1,18-24,Female,1,2,2,1,1,0.8875125,120,BERKELEY,CA
58,28,576,05/09/2016 12:00:00 AM,1,2,26,B,3,2,1,1,SOUTHWEST,LOS ANGELES,2034,25,34,1,4,13:30:00,17:05:00,2,,,2,,,,2,2,2,2,2,1,1,3,1,2,4,5,4,4,4,6,5,6,6,6,6,4,999,,,,,4,6,6,4,4,5,0,,,5,4,,,1,5,1,,,5,5,5,5,2,,,,3,62253,UNITED STATES,11,1,18-24,Female,1,2,2,2,1,0.8875125,215,ST LOUIS,MO
268,155,560,05/09/2016 12:00:00 AM,1,2,72,F,1,1,1,2,UNITED,PORTLAND,1546,28,51,1,2,7:00:00,8:06:00,2,,,3,,,,2,2,2,2,1,2,1,5,6,6,5,5,5,6,6,6,6,6,6,6,6,0,0,,,,,5,6,6,6,4,6,0,,,5,0,,,2,,,,,11,5,5,6,2,,,,3,98684,UNITED STATES,10,1,18-24,Female,1,2,2,2,1,1.757875,66,VANCOUVER,WA
2565,2810,572,05/09/2016 12:00:00 AM,1,2,2,A,2,3,1,2,AEROMEXICO,MEXICO CITY,669,2,37,4,3,11:00:00,13:35:00,2,,,6,,,,1,0,0,0,1,1,2,4,4,4,4,4,4,4,4,4,5,6,5,6,6,4,0,,,,,5,5,5,0,0,5,0,,,4,0,,,1,3,0,,,1,0,5,5,2,,,,1,,UNITED STATES,3,1,18-24,Female,1,2,2,1,1,0.9755176715,155,OAKLAND,CA
1091,2309,705,05/11/2016 12:00:00 AM,1,4,69,E,3,2,1,2,UNITED,BALTIMORE,1681,28,4,2,2,18:45:00,21:26:00,3,,,2,,,,2,1,2,1,2,1,2,4,3,3,5,5,3,3,3,5,3,6,6,6,6,3,608,,,,,5,6,6,6,4,4,0,,,4,8,,,0,,,,,7,2,5,4,2,,,,1,95128,UNITED STATES,4,1,18-24,Female,1,2,1,2,1,1.757875,161,SAN JOSE,CA
1136,2434,611,05/11/2016 12:00:00 AM,1,4,44,C,3,2,1,1,DELTA,LOS ANGELES,2777,15,34,1,4,16:30:00,19:00:00,2,,,3,,,,2,1,1,1,1,1,2,4,3,4,5,5,4,5,6,5,6,6,6,6,6,4,205,,,,,5,6,6,5,4,5,0,,,4,20,,,2,,,,,11,5,4,4,2,,,,3,67030,UNITED STATES,11,1,18-24,Female,1,2,2,2,1,1.0455967742,150,WICHITA,KS
1182,2390,596,05/11/2016 12:00:00 AM,1,4,2,A,1,3,1,2,WESTJET,VANCOUVER,1777,31,68,4,3,6:00:00,8:00:00,2,3,,2,,,,2,2,1,1,1,2,1,3,3,3,5,4,4,4,4,5,5,5,6,6,6,4,0,,,,,5,6,6,5,5,5,0,,,5,0,,,1,4,0,,,7,5,5,5,2,,,,3,,CANADA,13,1,18-24,Female,1,2,2,2,1,0.9755176715,120,TORONTO,
