,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
2966,4,4,4,4,4,4,4,4,4,6,4,6,4,5
2967,3,3,3,2,3,3,2,2,2,6,4,6,3,3
2968,4,3,4,3,3,3,6,6,5,6,5,6,4,4
2969,4,4,4,3,4,4,6,6,3,1,4,6,6,4
2970,3,3,3,3,3,3,3,3,4,6,4,6,3,3
2971,3,6,4,4,3,3,3,3,4,3,4,6,4,3
2972,0,0,0,6,0,6,5,0,0,0,0,0,0,0
2973,4,4,2,2,3,2,2,2,3,3,6,6,3,3
2974,2,4,3,5,5,5,4,4,5,4,5,0,0,4
2975,6,6,3,5,5,5,6,6,4,6,4,6,4,4
2976,6,6,4,5,5,5,6,6,6,6,5,6,6,5
2977,6,5,5,5,5,6,6,5,6,6,5,6,6,5
2978,6,4,6,5,5,3,6,6,6,6,6,6,6,0
2979,4,3,3,4,6,4,6,6,4,6,4,6,3,4
2980,6,3,3,3,2,3,3,3,4,3,6,6,6,2
2981,4,3,6,4,4,4,6,6,4,6,6,6,6,4
2982,4,6,6,4,3,3,6,6,6,6,6,6,6,3
2983,5,4,4,4,3,0,4,4,4,4,4,4,4,4
2984,3,2,2,3,3,3,2,2,4,4,4,6,4,2
2985,4,3,3,3,4,5,2,3,6,6,5,6,6,4
2986,2,2,3,2,3,4,6,6,4,6,4,6,4,2
2987,4,1,1,2,2,3,6,6,6,6,6,6,6,2
2988,4,4,4,5,2,4,5,5,4,5,5,5,5,4
2989,4,3,5,4,4,3,6,6,6,6,6,6,6,4
2990,4,3,4,3,3,4,4,4,6,6,6,6,3,3
2991,3,3,3,3,4,4,4,4,4,6,6,6,6,4
2992,6,4,4,4,4,4,6,6,1,1,6,6,6,4
2993,3,3,4,4,4,3,3,4,3,6,6,6,6,3
2994,2,3,3,4,5,5,6,6,4,5,5,6,6,4
2995,6,3,6,4,4,3,6,6,6,6,5,6,6,4
2996,2,2,2,3,2,4,6,4,4,4,3,6,6,2
2997,3,3,0,4,3,0,3,3,3,3,6,6,0,4
2998,4,4,3,3,3,4,6,6,4,4,4,6,4,4
2999,4,4,3,3,5,5,6,4,6,6,6,6,6,4
3000,2,6,6,4,6,4,6,4,6,6,6,6,6,4
3001,3,4,4,3,3,3,6,5,2,6,6,6,2,4
3002,3,4,4,4,4,4,3,3,6,6,6,6,6,4
3003,3,4,4,4,4,4,6,6,6,6,6,6,6,4
3004,6,4,3,4,3,3,3,3,3,6,6,6,6,4
3005,5,4,5,4,4,5,3,6,4,4,6,4,6,5
3006,2,2,2,5,4,2,6,6,6,6,6,6,6,3
3007,5,3,2,4,4,2,6,6,2,4,2,0,3,3
3008,6,2,6,4,6,3,0,0,6,6,6,6,6,3
3009,4,4,4,5,5,5,6,6,6,6,5,6,6,5
3010,6,3,3,5,5,6,6,6,5,6,5,6,5,5
3011,3,3,3,5,5,5,6,6,5,6,5,6,5,4
3012,3,4,2,3,2,3,6,6,5,6,6,6,6,3
3013,0,0,0,0,0,0,0,0,0,0,5,0,0,4
3014,3,3,3,3,5,5,6,6,0,0,0,0,0,3
3015,4,4,4,4,3,4,3,3,4,4,3,3,3,4
3016,3,2,3,3,3,3,3,3,4,3,4,3,4,3
3017,4,4,4,5,5,0,4,4,0,0,0,0,0,4
3018,6,6,3,3,3,3,6,6,6,6,6,6,6,3
3019,4,1,1,3,3,3,6,6,6,6,6,6,2,3
3020,6,4,6,4,6,4,6,6,6,6,6,6,6,5
3021,6,3,3,3,3,3,6,6,4,6,5,6,4,4
3022,5,4,4,4,4,4,4,4,6,6,4,6,6,4
3023,6,3,2,3,3,3,6,6,3,3,6,6,3,3
3024,3,6,3,4,4,4,6,6,1,6,4,6,4,0
3025,6,4,3,5,5,5,6,6,4,6,5,6,6,4
3026,5,1,6,4,4,3,6,6,4,4,6,6,6,4
3027,3,1,3,5,5,4,6,6,5,2,6,6,6,4
3028,6,3,6,4,4,4,6,6,4,6,6,6,6,4
3029,3,2,2,4,3,4,3,3,5,6,3,6,6,3
3030,6,0,3,4,4,2,6,6,3,6,5,6,5,3
3031,2,2,3,2,3,3,4,4,5,5,6,6,4,2
3032,4,3,2,5,5,4,6,6,4,6,6,6,6,4
3033,4,3,3,3,2,3,6,6,4,6,6,6,6,3
3034,3,3,3,4,6,3,6,6,4,3,6,6,6,3
3035,2,3,3,3,2,3,3,3,3,6,6,6,6,3
3036,6,3,3,3,4,4,6,6,4,4,4,3,5,4
3037,6,2,6,4,4,4,6,6,3,6,3,6,5,3
3038,5,5,3,5,6,4,6,6,6,6,6,6,6,4
3039,2,2,2,2,2,2,2,2,0,0,0,0,0,1
3040,6,3,4,4,4,4,6,6,4,0,6,6,6,0
3041,6,2,6,4,5,5,6,6,0,0,5,0,0,3
3042,6,1,1,1,1,1,6,6,1,6,2,6,1,2
3043,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3044,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3045,3,6,4,2,6,4,6,4,6,6,6,6,6,5
3046,3,6,3,4,5,4,6,6,6,6,6,6,6,4
3047,5,4,4,5,5,5,6,6,3,5,6,6,6,5
3048,3,4,4,5,5,5,5,5,6,1,5,6,6,5
3049,6,6,6,5,5,5,6,6,5,6,6,6,5,5
3050,3,3,3,4,4,5,4,4,4,4,3,3,3,4
3051,4,4,3,5,3,4,5,4,4,4,6,6,6,4
3052,5,4,4,4,4,4,6,6,5,6,6,6,6,5
3053,6,6,4,3,4,3,6,6,3,6,6,6,6,4
3054,6,6,6,4,4,4,4,4,6,6,6,6,6,4
3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,4,4,5,5,5,5,4,4,5,5,5,5,5,5
3057,2,2,3,3,3,4,3,3,3,3,1,1,1,3
3058,0,0,4,0,5,5,0,4,4,0,0,0,0,4
3059,6,6,5,5,6,5,6,6,5,6,6,6,6,5
3060,6,3,3,5,5,5,6,6,6,6,6,6,6,4
3061,5,4,4,2,4,4,3,3,4,4,5,3,4,4
3062,6,4,4,4,6,2,4,4,4,4,5,4,4,4
3063,6,6,5,5,5,5,6,5,5,6,6,6,6,5
3064,6,6,5,5,6,6,6,6,4,6,6,6,6,4
3065,6,3,2,3,6,3,6,6,3,6,6,6,6,3
3066,3,4,6,3,3,3,6,6,6,6,6,6,0,3
3067,3,3,3,1,3,3,3,3,3,3,3,3,3,3
3068,3,4,3,4,3,4,6,6,3,3,4,3,3,3
3069,4,4,4,4,4,4,4,4,4,6,5,6,4,4
3070,4,4,4,5,3,6,6,6,2,6,4,6,3,3
3071,6,6,4,4,4,6,6,6,6,6,6,6,6,4
3072,3,2,3,3,3,2,6,6,6,6,2,6,6,3
3073,3,2,3,3,3,3,6,6,6,6,3,6,6,3
3074,6,6,6,3,3,3,6,6,2,6,4,6,4,3
3075,6,6,6,3,3,3,6,6,2,6,4,6,4,3
3076,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3077,3,3,3,4,3,3,6,6,4,3,6,6,6,3
3078,5,6,6,4,4,3,3,3,4,6,6,6,6,5
3079,5,5,6,5,5,6,6,6,4,3,6,4,4,4
3080,3,3,3,3,3,3,6,6,2,4,6,4,6,4
3081,5,3,4,3,4,4,6,3,6,6,4,6,3,4
3082,5,6,5,5,6,5,6,6,6,6,6,6,6,5
3083,5,4,4,3,6,4,6,6,5,6,6,6,6,5
3084,4,4,4,3,4,4,4,4,6,6,6,6,6,4
3085,5,6,6,4,5,5,5,6,6,6,6,6,6,4
3086,6,3,3,2,4,3,3,3,6,6,4,6,6,3
3087,4,3,3,3,3,3,6,6,6,6,6,6,6,3
3088,4,4,4,4,4,4,6,6,4,6,4,6,4,4
3089,4,4,4,4,0,2,0,0,6,6,6,6,6,4
3090,3,2,3,4,4,4,3,3,6,6,6,6,6,4
3091,4,4,4,4,5,5,4,4,4,6,6,6,6,4
3092,5,5,5,5,5,5,5,5,5,5,5,5,5,5
3093,3,2,3,4,3,4,3,3,4,2,6,6,6,3
3094,1,3,4,0,3,0,0,0,0,0,0,0,0,3
3095,6,4,4,4,5,5,6,6,5,4,6,4,6,4
3096,3,4,3,3,3,4,4,4,4,6,6,6,6,4
3097,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3098,5,3,3,3,2,4,4,6,4,4,3,3,6,4
3099,6,4,4,5,4,6,6,6,6,6,6,6,6,4
3100,3,3,3,4,5,5,6,6,3,4,5,5,4,0
3101,6,3,3,4,4,3,6,6,6,6,6,6,6,4
3102,3,6,4,4,3,4,4,4,6,6,6,6,6,3
3103,5,6,5,5,6,5,6,6,6,6,6,6,6,5
3104,4,6,6,5,4,4,4,4,5,5,5,6,6,5
3105,5,4,4,3,4,3,6,5,4,4,6,6,6,4
3106,0,4,4,4,4,4,4,4,4,6,6,6,6,4
3107,5,4,5,5,5,4,4,4,4,4,4,4,4,5
3108,0,0,0,0,5,0,0,0,5,0,0,0,0,4
3109,5,4,5,5,5,5,5,5,0,0,0,0,0,4
3110,4,3,4,4,4,4,4,4,5,4,4,6,0,4
3111,5,3,3,4,3,3,3,3,3,6,4,6,6,4
3112,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3113,4,3,1,4,5,4,6,6,6,1,6,6,6,4
3114,4,3,3,4,5,4,6,6,4,2,6,6,6,4
3115,3,3,3,3,3,3,2,2,3,6,6,6,6,3
3116,3,2,2,4,4,4,6,6,3,3,4,3,6,4
3117,6,3,3,4,4,4,4,4,4,6,6,6,6,4
3118,4,3,4,4,4,4,4,4,4,4,5,4,6,4
3119,2,6,3,5,5,5,6,6,5,4,6,6,6,4
3120,4,4,4,5,4,4,4,4,5,4,4,4,4,4
3121,4,3,3,4,4,3,6,6,6,6,6,6,6,4
3122,6,6,6,4,4,4,6,6,5,6,4,6,6,4
3123,3,4,3,2,4,3,6,6,3,3,6,4,6,4
3124,3,3,3,4,4,3,4,4,4,3,5,4,4,3
3125,2,2,4,3,4,3,3,3,6,6,6,6,6,3
3126,3,2,2,4,4,3,3,3,6,3,6,6,6,3
3127,5,2,3,4,5,5,6,6,4,4,4,6,4,4
3128,5,6,6,5,4,4,6,6,6,6,6,6,6,4
3129,4,6,4,4,4,4,4,4,6,6,6,6,6,4
3130,6,3,3,3,3,3,3,3,6,6,6,6,6,4
3131,6,6,6,5,5,5,6,5,5,6,6,6,6,5
3132,4,3,4,3,4,4,6,6,6,6,6,6,6,4
3133,3,3,3,0,4,4,3,3,6,6,6,6,6,3
3134,4,4,4,5,5,5,4,4,4,4,4,4,0,4
3135,3,3,3,3,3,3,3,3,6,6,6,6,6,3
3136,4,5,6,4,4,4,6,6,6,6,6,6,6,4
3137,5,6,0,2,5,5,6,6,6,6,6,6,6,6
3138,5,3,0,3,4,4,4,4,4,4,4,4,4,4
3139,4,5,5,5,5,5,5,5,5,5,5,5,5,0
3140,5,5,5,5,5,5,5,5,6,6,6,6,6,5
3141,4,3,3,4,4,4,3,3,6,6,6,6,6,4
3142,6,6,6,4,4,5,6,4,5,6,6,6,6,4
3143,4,6,4,3,5,4,6,6,6,6,6,6,6,4
3144,5,6,5,5,5,5,5,5,5,5,5,5,6,5
3145,4,4,5,4,4,4,4,4,0,0,0,0,0,4
3146,3,3,3,4,4,3,3,3,4,4,6,6,6,4
3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,4,3,4,4,2,4,4,4,4,4,4,4,4,4
3149,3,3,3,4,4,4,0,0,6,6,6,6,0,4
3150,4,3,4,4,4,4,4,4,4,4,4,4,4,4
3151,4,4,4,4,3,3,6,6,3,3,6,3,6,4
3152,6,4,4,5,4,4,6,6,6,6,6,6,6,4
3153,6,3,6,3,3,3,0,4,6,6,6,6,6,3
3154,5,5,5,5,5,5,4,4,5,4,5,4,4,5
3155,4,2,2,4,4,4,4,4,4,4,4,4,4,3
3156,3,4,4,4,5,5,6,6,6,6,6,6,6,5
3157,6,4,4,4,4,4,6,6,6,6,6,6,6,5
3158,5,5,4,4,6,5,6,6,6,6,6,6,6,5
3159,3,6,6,4,4,4,6,6,6,6,6,6,6,3
3160,4,6,4,5,5,5,6,6,6,6,6,6,6,4
3161,4,3,3,4,4,3,3,3,4,3,4,3,3,4
3162,6,6,6,5,5,5,5,5,5,5,6,6,6,5
3163,0,6,6,5,5,5,5,5,4,4,4,4,6,4
3164,4,4,4,4,5,5,5,5,4,4,4,4,4,4
3165,4,4,3,3,3,3,3,3,3,4,3,4,3,4
3166,3,3,3,3,4,4,4,4,6,6,6,6,6,4
3167,4,6,6,4,4,4,6,6,6,6,6,6,6,4
3168,4,4,4,4,4,4,6,6,6,6,6,6,6,4
3169,3,4,4,3,3,4,6,4,6,6,6,6,6,4
3170,3,4,5,5,3,3,3,3,6,6,6,6,6,4
3171,4,4,6,4,4,4,6,6,6,6,6,6,6,4
3172,6,6,5,5,5,5,5,5,6,6,6,6,6,5
3173,4,4,4,2,4,3,3,3,3,6,6,6,6,4
3174,6,6,6,3,3,5,6,6,6,6,6,6,6,3
3175,6,6,6,3,4,6,6,6,6,6,6,6,6,6
3176,6,6,3,3,3,3,6,2,6,6,6,6,2,3
3177,4,4,4,4,4,5,0,0,4,3,0,0,0,0
3178,6,6,3,3,3,3,3,3,3,3,3,3,3,3
3179,3,2,3,3,3,3,3,3,3,6,6,6,6,3
3180,6,4,4,3,3,3,6,6,6,6,6,6,6,3
3181,5,6,6,3,4,3,6,6,6,6,6,6,6,4
3182,6,6,5,2,4,4,4,4,6,6,6,6,6,4
3183,4,6,5,4,5,5,5,5,4,4,6,6,6,4
3184,6,6,6,2,3,2,6,6,6,6,6,6,6,4
3185,3,3,2,3,3,2,3,3,6,6,6,6,6,3
3186,5,5,5,5,5,5,5,5,0,0,0,0,0,5
3187,6,6,3,3,3,3,3,3,3,6,6,6,6,3
3188,6,6,3,4,3,6,6,6,6,6,6,6,6,3
3189,5,4,5,5,5,5,5,5,4,5,5,5,5,5
3190,2,3,4,4,6,3,6,6,4,4,5,6,6,4
3191,5,3,4,4,4,4,6,6,3,2,4,6,4,4
3192,6,6,6,1,6,4,6,3,4,2,6,6,6,4
3193,5,5,4,5,5,5,6,6,5,5,5,5,6,5
3194,3,6,4,5,4,3,6,6,6,6,6,6,6,3
3195,6,3,3,4,0,5,5,5,5,5,6,6,6,4
3196,3,3,3,3,6,3,6,6,6,6,6,6,6,3
3197,3,2,2,3,3,3,6,6,0,6,6,6,6,3
3198,5,5,2,4,4,5,6,6,5,5,5,6,6,5
3199,4,4,4,4,4,4,4,4,4,0,0,0,0,4
3200,4,3,3,4,4,5,6,6,2,3,0,4,6,4
3201,6,3,3,4,4,4,4,4,6,6,6,6,6,4
3202,5,4,4,4,4,4,6,6,4,4,6,4,6,4
3203,5,3,2,4,3,3,6,6,4,6,4,6,6,3
3204,3,3,3,3,3,2,3,3,3,3,3,3,3,3
3205,4,3,3,4,4,4,4,4,3,6,6,6,6,4
3206,3,3,4,4,3,4,6,6,4,6,4,6,6,4
3207,4,3,3,4,4,4,0,0,0,0,0,0,0,3
3208,5,6,3,3,3,3,6,6,3,3,6,6,6,4
3209,4,4,4,4,4,4,3,3,3,3,3,6,6,4
3210,3,4,4,4,4,4,4,4,2,6,4,6,3,4
3211,3,3,3,4,3,4,6,6,6,6,6,6,6,3
3212,6,4,4,4,4,4,6,6,4,5,5,5,4,4
3213,4,4,3,4,3,4,6,6,6,6,6,6,6,4
3214,4,3,3,4,4,4,3,3,4,2,5,6,6,4
3215,6,3,3,4,3,4,6,6,6,6,6,6,6,3
3216,3,4,3,4,4,4,3,3,4,4,4,6,2,4
3217,4,4,3,4,4,4,4,4,4,4,6,6,6,4
3218,3,4,3,4,4,3,6,6,6,6,6,6,6,3
3219,6,6,6,5,4,4,4,4,4,6,5,6,6,4
3220,5,3,3,4,4,4,6,6,3,3,4,3,6,4
3221,5,4,4,4,4,4,6,6,4,4,6,6,6,4
3222,5,5,5,5,5,5,6,6,5,5,5,5,5,5
3223,3,4,4,4,4,4,4,4,4,4,5,4,4,4
3224,4,6,3,4,4,4,6,6,4,6,6,6,6,4
3225,4,3,3,1,3,4,6,6,2,3,3,3,3,3
3226,4,6,6,4,6,4,6,6,6,6,6,6,6,4
3227,3,5,5,5,5,4,3,3,4,6,5,2,4,4
3228,3,4,4,3,6,3,6,6,6,6,6,6,6,0
3229,3,3,3,4,4,4,3,3,5,6,6,6,6,4
3230,5,5,6,5,5,5,5,5,5,4,6,6,6,5
3231,3,2,3,3,3,2,2,2,3,2,2,2,2,3
3232,3,6,4,4,5,0,6,6,4,6,4,6,6,4
3233,5,4,4,4,3,4,6,6,3,6,4,6,6,4
